ticker,news_date,news_title,price_prev_close,volume_event_day,day_of_week,month,year,return_1d,return_intraday,title_length,return_2d,price_event_open,price_event_close,price_1d_after,impact_class,geo_region,geo_event_type,news_type,sentiment,sentiment_class,sentiment_price_mismatch,volume_ratio,abs_return_intraday,abs_return_1d
DAL,2010-12-09 17:33:00,Sky Traffic High in November - Analyst Blog,13.3100004196167,8749700.0,3,12,2010,-0.0217881256732055,-0.0203159898317794,43,-0.0172802771344515,13.289999961853027,13.020000457763672,13.079999923706056,negative,Global,airline,airline,0.16,positive,1,0.6486548536116146,0.0203159898317794,0.0217881256732055
JBLU,2010-12-13 18:27:00,JetBlue Traffic Up in November  - Analyst Blog,6.769999980926514,3082000.0,0,12,2010,-0.011816827759445,-0.0103550546288895,46,-0.022156587265884,6.760000228881836,6.690000057220459,6.619999885559082,neutral,Global,airline,airline,0.0,neutral,0,0.44124695836120126,0.0103550546288895,0.011816827759445
DAL,2010-12-14 14:59:00,Airline Fees Account for Most Airline Profits,13.06999969482422,13393200.0,1,12,2010,-0.0328997216175719,-0.0261940840450134,45,-0.0382555479475643,12.979999542236328,12.640000343322754,12.56999969482422,negative,Global,airline,airline,0.5,positive,1,0.9928985205653994,0.0261940840450134,0.0328997216175719
DAL,2010-12-16 14:36:00,Delta Air Lines Price Target Raised to $18 at Stifel Nicolaus	,12.56999969482422,9038700.0,3,12,2010,-0.0087509673307741,-0.0087509673307741,62,-0.0031821768356525,12.56999969482422,12.460000038146973,12.529999732971191,neutral,Global,airline,airline,0.0,neutral,0,0.6700797313438518,0.0087509673307741,0.0087509673307741
DAL,2010-12-16 14:57:00,"Delta Expects To Grow Capacity 1%-3% In 2011, Dahlman Rose Reports",12.56999969482422,9038700.0,3,12,2010,-0.0087509673307741,-0.0087509673307741,66,-0.0031821768356525,12.56999969482422,12.460000038146973,12.529999732971191,neutral,Global,airline,airline,0.6,positive,1,0.6700797313438518,0.0087509673307741,0.0087509673307741
DAL,2010-12-17 12:30:00,4 Airlines With the Highest Fee Revenue,12.460000038146973,5587700.0,4,12,2010,0.0056179530184519,0.000798664124754,39,0.0152487624238848,12.520000457763672,12.529999732971191,12.649999618530272,neutral,Global,airline,airline,0.0,neutral,0,0.41424148548243006,0.000798664124754,0.0056179530184519
DAL,2010-12-17 19:14:00,US Airways Merger Hopes Shape Contract Talks,12.460000038146973,5587700.0,4,12,2010,0.0056179530184519,0.000798664124754,44,0.0152487624238848,12.520000457763672,12.529999732971191,12.649999618530272,neutral,Global,airline,airline,0.0,neutral,0,0.41424148548243006,0.000798664124754,0.0056179530184519
JBLU,2010-12-22 13:39:00,JetBlue President and CEO Dave Barger Extends Employment Agreement  ,6.639999866485596,1813500.0,2,12,2010,-0.0090361361424691,-0.0120120008316727,68,-0.003012045380823,6.659999847412109,6.579999923706055,6.619999885559082,neutral,Global,airline,airline,0.0,neutral,0,0.25963704055419806,0.0120120008316727,0.0090361361424691
JBLU,2010-12-23 17:01:00,JetBlue to Launch Flights to Martha's Vineyard in 2011 ,6.579999923706055,1849900.0,3,12,2010,0.006079021628696,0.0216049176039374,55,0.006079021628696,6.480000019073486,6.619999885559082,6.619999885559082,neutral,Global,airline,airline,0.0,neutral,0,0.2648483933395153,0.0216049176039374,0.006079021628696
DAL,2010-12-23 19:00:00,United-Continental Revs to Rise - Analyst Blog,12.229999542236328,7330900.0,3,12,2010,0.0179885752463879,0.013018702026748,46,0.0204415379687157,12.289999961853027,12.449999809265137,12.479999542236328,neutral,Global,airline,airline,0.0,neutral,0,0.5434727895060842,0.013018702026748,0.0179885752463879
DAL,2010-12-27 15:57:00,Blizzard of 2010 in Pictures: Travel Delays,12.449999809265137,5098800.0,0,12,2010,0.0024096171430352,0.0056405878875829,43,0.0168674732019428,12.40999984741211,12.479999542236328,12.65999984741211,neutral,Global,airline,airline,0.0,neutral,0,0.3779971161976868,0.0056405878875829,0.0024096171430352
DAL,2010-12-27 16:21:00,Snowstorm Continues To Ground East Coast,12.449999809265137,5098800.0,0,12,2010,0.0024096171430352,0.0056405878875829,40,0.0168674732019428,12.40999984741211,12.479999542236328,12.65999984741211,neutral,Global,airline,airline,0.0,neutral,0,0.3779971161976868,0.0056405878875829,0.0024096171430352
JBLU,2010-12-29 21:29:00,"Blizzard May Have Cost Airlines $150 Million (AMR, JBLU, UAL)",6.670000076293945,1829800.0,2,12,2010,0.0059969957114681,0.0044910494879175,61,-0.0089954935672022,6.679999828338623,6.710000038146973,6.610000133514404,neutral,Global,airline,airline,0.0,neutral,0,0.2619706957849857,0.0044910494879175,0.0059969957114681
DAL,2011-01-04 15:43:00,Airline Stocks Still Buys With $100 Oil: Analyst,12.529999732971191,23780500.0,1,1,2011,0.0359137924066363,0.0260869512772678,48,0.0303272244644182,12.649999618530272,12.979999542236328,12.90999984741211,positive,Global,airline,airline,0.0,neutral,0,1.7629560723580235,0.0260869512772678,0.0359137924066363
DAL,2011-01-05 22:33:00,Delta: Blizzard Cost $45 million,12.979999542236328,13100900.0,2,1,2011,-0.0053928888515321,-0.0015468257766137,32,0.0015408673704949,12.93000030517578,12.90999984741211,13.0,neutral,Global,airline,airline,0.0,neutral,0,0.9712289989005796,0.0015468257766137,0.0053928888515321
DAL,2011-01-06 13:23:00,Dahlman Rose Reiterates DAL Buy Rating And $16 PT,12.90999984741211,12458400.0,3,1,2011,0.0069713519482288,0.0085337202286598,49,-0.0240123524094791,12.890000343322754,13.0,12.600000381469728,neutral,Global,airline,airline,0.6,positive,0,0.9235975665719897,0.0085337202286598,0.0069713519482288
DAL,2011-01-06 15:45:00,Delta Expects Lower 4Q Profit   - Analyst Blog,12.90999984741211,12458400.0,3,1,2011,0.0069713519482288,0.0085337202286598,46,-0.0240123524094791,12.890000343322754,13.0,12.600000381469728,neutral,Global,airline,airline,0.0,neutral,0,0.9235975665719897,0.0085337202286598,0.0069713519482288
DAL,2011-01-07 23:34:00,United: Storm Cut Net by $10 Million,13.0,10294200.0,4,1,2011,-0.0307692014254055,-0.0292757453134031,36,-0.0499999706561747,12.979999542236328,12.600000381469728,12.350000381469728,negative,Global,airline,airline,0.0,neutral,0,0.7631556275127926,0.0292757453134031,0.0307692014254055
DAL,2011-01-11 13:00:00,December Air Traffic Snowed In - Analyst Blog,12.350000381469728,6715400.0,1,1,2011,0.0129554528315785,-0.0007987402968212,45,0.0210525722410201,12.520000457763672,12.510000228881836,12.609999656677246,neutral,Global,airline,airline,0.0,neutral,0,0.4978429893531705,0.0007987402968212,0.0129554528315785
DAL,2011-01-18 11:35:00,"US Stock Futures Mostly Up As Investors Await Earnings Report, Apple Shares Drop",11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,80,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.5,positive,1,1.5620070288251433,0.0345699712715655,0.0213675217158573
DAL,2011-01-18 12:18:00,Delta Air Lines Reports Q4 EPS of $0.19,11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,39,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.0,neutral,0,1.5620070288251433,0.0345699712715655,0.0213675217158573
DAL,2011-01-18 12:23:00,Delta Air Lines Reports $158 Million Adjusted Profit (DAL),11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,58,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.0,neutral,0,1.5620070288251433,0.0345699712715655,0.0213675217158573
DAL,2011-01-18 12:49:00,"Delta Posts Profit, Sees Clear Skies Ahead",11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,42,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.1,positive,1,1.5620070288251433,0.0345699712715655,0.0213675217158573
DAL,2011-01-18 13:17:00,Earnings Trades for the Week,11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,28,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.0,neutral,0,1.5620070288251433,0.0345699712715655,0.0213675217158573
JBLU,2011-01-18 13:20:00,JetBlue Says December Storm Cost $25M,6.619999885559082,7856100.0,1,1,2011,-0.0256797702768522,-0.022727287505284,37,-0.0196374798622732,6.599999904632568,6.449999809265137,6.489999771118164,negative,Global,airline,airline,0.0,neutral,0,1.1247502367233722,0.022727287505284,0.0256797702768522
DAL,2011-01-18 15:09:00,Delta Airlines Expects Another Year of Profitability,11.699999809265137,21069900.0,1,1,2011,-0.0213675217158573,-0.0345699712715655,52,-0.0076923208594089,11.859999656677246,11.449999809265137,11.609999656677246,negative,Global,airline,airline,0.0,neutral,0,1.5620070288251433,0.0345699712715655,0.0213675217158573
DAL,2011-01-19 04:34:00,Avnet Gets Upgraded as Semiconductor Stocks in General Repopulate our High Quality List,11.449999809265137,21903600.0,2,1,2011,0.0139737860329604,0.0211081595016535,87,0.0078602754661239,11.369999885559082,11.609999656677246,11.539999961853027,neutral,Global,airline,airline,0.105,positive,0,1.6238129823385212,0.0211081595016535,0.0139737860329604
DAL,2011-01-19 13:15:00,Fuel Cost Hurts Delta - Analyst Blog,11.449999809265137,21903600.0,2,1,2011,0.0139737860329604,0.0211081595016535,36,0.0078602754661239,11.369999885559082,11.609999656677246,11.539999961853027,neutral,Global,airline,airline,0.0,neutral,0,1.6238129823385212,0.0211081595016535,0.0139737860329604
JBLU,2011-01-20 13:57:00,"Trade Airline Stocks On Southwest's Earnings (LUV, AAI, DAL, JBLU, BA, AMR)",6.489999771118164,5741600.0,3,1,2011,-0.0215716288787287,-0.0230769377488356,75,-0.0154083063419491,6.5,6.349999904632568,6.389999866485596,negative,Global,airline,airline,0.0,neutral,0,0.8220193173675123,0.0230769377488356,0.0215716288787287
DAL,2011-01-21 05:00:00,Airline Industry Outlook - Jan. 2011 - Zacks Analyst Interviews,11.539999961853027,22252200.0,4,1,2011,0.041594497183479,0.0335339930769641,63,0.0077989733869495,11.630000114440918,12.020000457763672,11.630000114440918,positive,Global,airline,airline,0.0,neutral,0,1.6496562777622512,0.0335339930769641,0.041594497183479
ALK,2011-01-26 16:07:00,Dahlman Rose Downgrades Alaska Air to Hold Following Solid Earnings Results,15.265000343322754,1765600.0,2,1,2011,0.0291516334632033,0.0369637249978378,75,-0.0219456292572905,15.149999618530272,15.710000038146973,14.93000030517578,positive,Global,airline,airline,0.1999999999999999,positive,0,1.0062862311198337,0.0369637249978378,0.0291516334632033
DAL,2011-01-27 05:00:00,DELTA AIR LINES (DAL) - Profit Tracks,12.300000190734863,16905000.0,3,1,2011,-0.0382114032309398,-0.0327064295586334,37,-0.0512195207050058,12.229999542236328,11.829999923706056,11.670000076293944,negative,Global,airline,airline,0.0,neutral,0,1.2532441455483438,0.0327064295586334,0.0382114032309398
JBLU,2011-01-27 12:32:00,JetBlue Reports Q4 EPS of $.03 vs. $.06,6.400000095367432,26149400.0,3,1,2011,-0.0812499958090484,-0.0651828060252203,39,-0.0625000139698384,6.289999961853027,5.880000114440918,6.0,negative,Global,airline,airline,0.0,neutral,0,3.7437843001201805,0.0651828060252203,0.0812499958090484
JBLU,2011-01-27 17:06:00,"More Flights Canceled (DAL, JBLU, AMR, UAL)",6.400000095367432,26149400.0,3,1,2011,-0.0812499958090484,-0.0651828060252203,43,-0.0625000139698384,6.289999961853027,5.880000114440918,6.0,negative,Global,airline,airline,0.5,positive,1,3.7437843001201805,0.0651828060252203,0.0812499958090484
DAL,2011-01-28 21:40:00,United Continental Doubles Estimate - Analyst Blog,11.829999923706056,13665000.0,4,1,2011,-0.0135249237907001,-0.0347394599663462,50,-0.0033812309476751,12.09000015258789,11.670000076293944,11.789999961853027,neutral,Global,airline,airline,0.0,neutral,0,1.013048284467206,0.0347394599663462,0.0135249237907001
JBLU,2011-01-28 23:25:00,Rising Costs Hit JetBlue  - Analyst Blog,5.880000114440918,10614800.0,4,1,2011,0.0204081434053665,0.006711402952518,40,-0.008503433632946,5.960000038146973,6.0,5.829999923706055,positive,Global,airline,airline,0.0,neutral,0,1.519710646856742,0.006711402952518,0.0204081434053665
JBLU,2011-02-01 05:00:00,INTERACTIVE BRK (IBKR) - Profit Tracks,5.829999923706055,11514500.0,1,2,2011,0.0034305285057019,0.008620640043698,38,0.0171526425285096,5.800000190734863,5.849999904632568,5.929999828338623,neutral,Global,airline,airline,0.0,neutral,0,1.6485198254542672,0.008620640043698,0.0034305285057019
DAL,2011-02-07 16:31:00,Delta Starts Codeshare Flights with GOL ,11.550000190734863,15172000.0,0,2,2011,0.0268397801578442,0.0215331617048083,40,0.0164501798481106,11.609999656677246,11.859999656677246,11.739999771118164,positive,Global,airline,airline,0.0,neutral,0,1.124769013679945,0.0215331617048083,0.0268397801578442
DAL,2011-02-14 12:23:00,Delta Air Lines Pays $313M in Profit Sharing to Employees,11.81999969482422,11202400.0,0,2,2011,0.0067681832294024,0.0101867477316838,57,0.0,11.779999732971191,11.899999618530272,11.81999969482422,neutral,Global,airline,airline,0.0,neutral,0,0.8304846031405363,0.0101867477316838,0.0067681832294024
DAL,2011-02-17 15:32:00,Delta to Expand Service At World's Top Business Airports  ,11.649999618530272,13203300.0,3,2,2011,-0.0128755041581018,-0.0204429110559774,58,-0.0781115774428592,11.739999771118164,11.5,10.739999771118164,neutral,Global,airline,airline,0.5,positive,1,0.9788203742631438,0.0204429110559774,0.0128755041581018
DAL,2011-03-22 15:38:00,Delta Falling On Cut Capacity Forecast (DAL),10.0,18303400.0,1,3,2011,-0.009000015258789,-0.0020141447279961,44,0.0010000228881835,9.93000030517578,9.90999984741211,10.010000228881836,neutral,Global,airline,airline,0.0,neutral,0,1.3569138653433632,0.0020141447279961,0.009000015258789
JBLU,2011-03-22 15:47:00,Continental Airlines Selects LiveTV and ViaSat Team to Provide Its Fleet of 737 and 757 Aircraft with TV Programming,5.869999885559082,5115200.0,1,3,2011,0.0051107683804481,0.0102739625362771,116,0.0272572959742108,5.840000152587891,5.900000095367432,6.03000020980835,neutral,Global,airline,airline,0.0,neutral,0,0.7323382353696355,0.0102739625362771,0.0051107683804481
ALK,2011-03-30 16:33:00,Alaska Airlines and Dispatchers Reach Tentative Agreement on New Four-year Contract ,15.912500381469728,1012400.0,2,3,2011,-0.0036135640443007,-0.0056444123117234,84,-0.0147683019461369,15.94499969482422,15.854999542236328,15.677499771118164,neutral,Global,airline,airline,0.1363636363636363,positive,1,0.5770073518269822,0.0056444123117234,0.0036135640443007
ALK,2011-03-31 13:29:00,CRT Capital Upgrades Alaska Air Group To Buy,15.854999542236328,1212800.0,3,3,2011,-0.0111951924467307,-0.0198499604071625,44,-0.013875706067883,15.994999885559082,15.677499771118164,15.635000228881836,neutral,Global,airline,airline,0.0,neutral,0,0.6912233467954998,0.0198499604071625,0.0111951924467307
ALK,2011-04-05 18:00:00,Dahlman Rose Reiterates Hold Rating on Alaska Air Group (ALK),15.65250015258789,894000.0,1,4,2011,0.0105414445133065,0.0011075900946075,61,0.0051109997077895,15.800000190734863,15.817500114440918,15.732500076293944,neutral,Global,airline,airline,0.6,positive,0,0.5095264446200337,0.0011075900946075,0.0105414445133065
JBLU,2011-04-07 11:36:00,Citi Lowers PT on JetBlue Airways Corporation to $6.50 (JBLU),6.119999885559082,5452300.0,3,4,2011,-0.0424836204095657,-0.0440456730645818,61,-0.0392156496088299,6.130000114440918,5.860000133514404,5.880000114440918,negative,Global,airline,airline,0.0,neutral,0,0.7806005162468453,0.0440456730645818,0.0424836204095657
ALK,2011-04-07 13:26:00,Hudson Securities Reiterates Buy Rating on Alaska Air Group (ALK),15.732500076293944,1710800.0,3,4,2011,-0.0446528104189425,-0.0476794247632401,65,-0.0464007940486599,15.782500267028809,15.029999732971191,15.0024995803833,negative,Global,airline,airline,0.0,neutral,0,0.975053513932834,0.0476794247632401,0.0446528104189425
JBLU,2011-04-08 19:00:00,Banks Active Ahead of Earnings  04-08-2011,5.860000133514404,6611600.0,4,4,2011,0.0034129659506541,0.0279720856849728,42,0.0102388978519625,5.71999979019165,5.880000114440918,5.920000076293945,neutral,Global,airline,airline,-0.1333333333333333,negative,1,0.9465763756978969,0.0279720856849728,0.0034129659506541
JBLU,2011-04-08 22:48:00,Market Waiting for Earnings Kick-Off  04-08-2011,5.860000133514404,6611600.0,4,4,2011,0.0034129659506541,0.0279720856849728,48,0.0102388978519625,5.71999979019165,5.880000114440918,5.920000076293945,neutral,Global,airline,airline,0.0,neutral,0,0.9465763756978969,0.0279720856849728,0.0034129659506541
JBLU,2011-04-14 17:07:00,JetBlue Airways March Traffic Increased 7.1% YoY; Total Capacity Up 4.2% (JBLU),5.619999885559082,6887500.0,3,4,2011,-0.0142348621592714,-0.0107142756788096,79,-0.0160141775059447,5.599999904632568,5.539999961853027,5.53000020980835,neutral,Global,airline,airline,0.0,neutral,0,0.9860767117822108,0.0107142756788096,0.0142348621592714
JBLU,2011-04-21 11:37:00,JetBlue Reports Q1 EPS of $0.01 vs. $0.02; Revenues $1.01B vs. $1.00B,5.389999866485596,5397700.0,3,4,2011,0.0166976168492139,0.0148148004246676,69,0.031539903618734,5.400000095367432,5.480000019073486,5.559999942779541,neutral,Global,airline,airline,0.0,neutral,0,0.7727834870688696,0.0148148004246676,0.0166976168492139
JBLU,2011-04-21 11:38:00,JetBlue Reports EPS $0.01 vs. $0.02 Estimate; Revenues $1.01B vs. $1.00B Estimate (JBLU) ,5.389999866485596,5397700.0,3,4,2011,0.0166976168492139,0.0148148004246676,89,0.031539903618734,5.400000095367432,5.480000019073486,5.559999942779541,neutral,Global,airline,airline,0.0,neutral,0,0.7727834870688696,0.0148148004246676,0.0166976168492139
ALK,2011-04-21 12:04:00,Alaska Air Group Reports Q1 EPS of $0.80 vs.$0.71; Revenues $965.2M vs. $955.4M,15.145000457763672,981600.0,3,4,2011,0.0061076084632122,0.0082712984894871,79,0.0288874207181504,15.112500190734863,15.237500190734863,15.582500457763672,neutral,Global,airline,airline,0.0,neutral,0,0.5594531969116612,0.0082712984894871,0.0061076084632122
